GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
RNAcentral	URS000022B729_9606	Homo sapiens (human) hsa-miR-3909	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29548280		9606	ARUK-UCL	has_input(UniProtKB:P14778)	F
RNAcentral	URS000022B729_9606	Homo sapiens (human) hsa-miR-3909	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29548280		9606	ARUK-UCL	has_input(UniProtKB:P14778)	P
RNAcentral	URS000022B729_9606	Homo sapiens (human) hsa-miR-3909	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000305	IC	PMID:29548280	GO:0035195,GO:1903231	9606	ARUK-UCL		P
RNAcentral	URS0000236310_9606	Homo sapiens (human) hsa-miR-181d-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:28389653		9606	ARUK-UCL	has_input(UniProtKB:P01584)	F
RNAcentral	URS0000236310_9606	Homo sapiens (human) hsa-miR-181d-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:28389653		9606	ARUK-UCL	has_input(UniProtKB:P32246)	F
RNAcentral	URS0000236310_9606	Homo sapiens (human) hsa-miR-181d-5p	involved_in	GO:0032691	negative regulation of interleukin-1 beta production	ECO:0000314	IDA	PMID:28389653		9606	ARUK-UCL		P
RNAcentral	URS0000236310_9606	Homo sapiens (human) hsa-miR-181d-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:28389653		9606	ARUK-UCL	has_input(UniProtKB:P01584),part_of(GO:0032691)	P
RNAcentral	URS0000236310_9606	Homo sapiens (human) hsa-miR-181d-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:28389653		9606	ARUK-UCL	has_input(UniProtKB:P32246)	P
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	acts_upstream_of	GO:1900222	negative regulation of amyloid-beta clearance	ECO:0000314	IDA	PMID:29635818		9606	ARUK-UCL	occurs_in(CL:0000576)	P
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:29635818		9606	ARUK-UCL	has_input(UniProtKB:P02649),occurs_in(CL:0000576),part_of(GO:0035195)	F
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23142051		9606	ARUK-UCL	has_input(UniProtKB:P02649)	F
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23142051		9606	ARUK-UCL	has_input(UniProtKB:Q8WW22)	F
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29635818		9606	ARUK-UCL	has_input(UniProtKB:P02649),occurs_in(CL:0000576)	F
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	involved_in	GO:0010595	positive regulation of endothelial cell migration	ECO:0000314	IDA	PMID:23142051		9606	ARUK-UCL		P
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23142051		9606	ARUK-UCL	has_input(UniProtKB:P02649)	P
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23142051		9606	ARUK-UCL	has_input(UniProtKB:Q8WW22)	P
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29635818		9606	ARUK-UCL	has_input(UniProtKB:P02649),occurs_in(CL:0000576)	P
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	involved_in	GO:0045766	positive regulation of angiogenesis	ECO:0000315	IMP	PMID:23142051		9606	ARUK-UCL		P
RNAcentral	URS00002373FD_9606	Homo sapiens (human) hsa-miR-1908-5p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS0000237AF9_9606	Homo sapiens (human) hsa-miR-335-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:28795314		9606	ARUK-UCL	has_input(UniProtKB:P54764),part_of(GO:0035195)	F
RNAcentral	URS0000237AF9_9606	Homo sapiens (human) hsa-miR-335-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:28795314		9606	ARUK-UCL	has_input(UniProtKB:P54764)	F
RNAcentral	URS0000237AF9_9606	Homo sapiens (human) hsa-miR-335-5p	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000314	IDA	PMID:28795314		9606	ARUK-UCL		P
RNAcentral	URS0000237AF9_9606	Homo sapiens (human) hsa-miR-335-5p	involved_in	GO:0030336	negative regulation of cell migration	ECO:0000314	IDA	PMID:28795314		9606	ARUK-UCL		P
RNAcentral	URS0000237AF9_9606	Homo sapiens (human) hsa-miR-335-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:28795314		9606	ARUK-UCL	part_of(GO:0030336),has_input(UniProtKB:P54764)|part_of(GO:0008285),has_input(UniProtKB:P54764)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	acts_upstream_of	GO:0001960	negative regulation of cytokine-mediated signaling pathway	ECO:0000314	IDA	PMID:23729669		9606	ARUK-UCL	has_input(UniProtKB:P24001)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	acts_upstream_of	GO:0010629	negative regulation of gene expression	ECO:0000314	IDA	PMID:23729669		9606	ARUK-UCL	has_input(UniProtKB:Q8IU54),part_of(GO:0034345),occurs_in(CL:2000001)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	acts_upstream_of	GO:0034345	negative regulation of type III interferon production	ECO:0000314	IDA	PMID:23729669		9606	ARUK-UCL	has_input(UniProtKB:Q8IU54),occurs_in(CL:2000001)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	acts_upstream_of	GO:1902430	negative regulation of amyloid-beta formation	ECO:0000314	IDA	PMID:18434550		9606	ARUK-UCL		P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	acts_upstream_of	GO:1902992	negative regulation of amyloid precursor protein catabolic process	ECO:0000314	IDA	PMID:18434550		9606	ARUK-UCL	causally_upstream_of(GO:1902430),has_output(UniProtKB:P05067:PRO_0000000090)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	acts_upstream_of_or_within	GO:0098586	cellular response to virus	ECO:0000315	IMP	PMID:23729669		9606	ARUK-UCL		P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:18434550		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:P56817)	F
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:23729669		9606	ARUK-UCL	has_input(UniProtKB:P24001),part_of(GO:0035195)	F
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:18434550		9606	ARUK-UCL	has_input(UniProtKB:P56817)	F
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:20479936		9606	ARUK-UCL	has_input(UniProtKB:P28799)	F
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23729669		9606	ARUK-UCL	has_input(UniProtKB:P24001)	F
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:26820803		9606	ARUK-UCL	has_input(UniProtKB:P06858)	F
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:27812842		9606	ARUK-UCL	has_input(UniProtKB:P01579)	F
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	involved_in	GO:0010867	positive regulation of triglyceride biosynthetic process	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS000024463E_9913	9606	ARUK-UCL	occurs_in(CL:0002327),regulates_o_occurs_in(CL:0002327)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:18434550		9606	ARUK-UCL	has_input(UniProtKB:P56817),causally_upstream_of(GO:1902430)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:20479936		9606	ARUK-UCL	has_input(UniProtKB:P28799)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23729669		9606	ARUK-UCL	has_input(UniProtKB:P24001),part_of(GO:0150190)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:26820803		9606	ARUK-UCL	has_input(UniProtKB:P06858)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:27812842		9606	ARUK-UCL	has_input(UniProtKB:P01579),occurs_in(CL:0000235)	P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	involved_in	GO:0150190	negative regulation of interleukin-32 production	ECO:0000314	IDA	PMID:23729669		9606	ARUK-UCL		P
RNAcentral	URS000024463E_9606	Homo sapiens (human) hsa-miR-29b-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS0000249A2E_9606	Homo sapiens (human) hsa-miR-4788	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:23835497		9606	ARUK-UCL	has_input(UniProtKB:P29323),part_of(GO:0035278)	F
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:23835497		9606	ARUK-UCL	has_input(UniProtKB:P54762),part_of(GO:0035195)	F
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000250	ISS	PMID:19228967	RNAcentral:URS000024A59E_10116	9606	ARUK-UCL	has_input(UniProtKB:O95816)	F
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23835497		9606	ARUK-UCL	has_input(UniProtKB:P29323)	F
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23835497		9606	ARUK-UCL	has_input(UniProtKB:P54762)	F
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	involved_in	GO:0001934	positive regulation of protein phosphorylation	ECO:0000250	ISS	PMID:19228967	RNAcentral:URS000024A59E_10116	9606	ARUK-UCL	has_input(UniProtKB:P10636),occurs_in(CL:0000540),regulates_o_occurs_in(CL:0000540)	P
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	involved_in	GO:0030336	negative regulation of cell migration	ECO:0000316	IGI	PMID:23835497	UniProtKB:P29323	9606	ARUK-UCL		P
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000250	ISS	PMID:19228967	RNAcentral:URS000024A59E_10116	9606	ARUK-UCL	has_input(UniProtKB:O95816),occurs_in(CL:0000540),regulates_o_occurs_in(CL:0000540)	P
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23835497		9606	ARUK-UCL	has_input(UniProtKB:P54762)	P
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	involved_in	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	ECO:0000314	IDA	PMID:23835497		9606	ARUK-UCL	has_input(UniProtKB:P29323),part_of(GO:0045785),part_of(GO:0030336)	P
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	involved_in	GO:0045785	positive regulation of cell adhesion	ECO:0000316	IGI	PMID:23835497	UniProtKB:P29323	9606	ARUK-UCL		P
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	involved_in	GO:0150078	positive regulation of neuroinflammatory response	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS000024A59E_10090	9606	ARUK-UCL		P
RNAcentral	URS000024A59E_9606	Homo sapiens (human) hsa-miR-128-3p	involved_in	GO:1903980	positive regulation of microglial cell activation	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS000024A59E_10090	9606	ARUK-UCL		P
RNAcentral	URS000025307A_9606	Homo sapiens (human) hsa-miR-378c	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS000025576D_9606	Homo sapiens (human) hsa-miR-92b-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS000025784F_9606	Homo sapiens (human) TSIX transcript, XIST antisense RNA	enables	GO:0140463	chromatin-protein adaptor activity	ECO:0000304	TAS	PMID:32482714		9606	ARUK-UCL	part_of(GO:0060820)	F
RNAcentral	URS000025784F_9606	Homo sapiens (human) TSIX transcript, XIST antisense RNA	involved_in	GO:0060820	inactivation of X chromosome by heterochromatin formation	ECO:0000304	TAS	PMID:32482714		9606	ARUK-UCL		P
RNAcentral	URS000025784F_9606	Homo sapiens (human) TSIX transcript, XIST antisense RNA	part_of	GO:0046536	dosage compensation complex	ECO:0000304	TAS	PMID:32482714		9606	ARUK-UCL		C
RNAcentral	URS000025D232_9606	Homo sapiens (human) hsa-miR-139-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:31567382		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:P17302)	F
RNAcentral	URS000025D232_9606	Homo sapiens (human) hsa-miR-139-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:31567382		9606	ARUK-UCL	has_input(UniProtKB:P17302)	F
RNAcentral	URS000025D232_9606	Homo sapiens (human) hsa-miR-139-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:31567382		9606	ARUK-UCL	has_input(UniProtKB:P17302)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	acts_upstream_of	GO:0032690	negative regulation of interleukin-1 alpha production	ECO:0000314	IDA	PMID:22870299		9606	ARUK-UCL	occurs_in(CL:0000312),part_of(GO:0050728)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:22870299		9606	ARUK-UCL	has_input(UniProtKB:P01583),occurs_in(CL:0000312)	F
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0032496	response to lipopolysaccharide	ECO:0000250	ISS	PMID:28100738	RNAcentral:URS00002620A7_10090	9606	ARUK-UCL	occurs_in(UBERON:0002037),happens_during(GO:0150076),occurs_in(CL:0000125)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0034612	response to tumor necrosis factor	ECO:0000250	ISS	PMID:28100738	RNAcentral:URS00002620A7_10090	9606	ARUK-UCL	occurs_in(UBERON:0002037),happens_during(GO:0150076),occurs_in(CL:0000125)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:22870299		9606	ARUK-UCL	has_input(UniProtKB:P01583),occurs_in(CL:0000312),causally_upstream_of(GO:0032690),part_of(GO:0050728)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000314	IDA	PMID:22870299		9606	ARUK-UCL	occurs_in(CL:0000312)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0051966	regulation of synaptic transmission, glutamatergic	ECO:0000250	ISS	PMID:28100738	RNAcentral:URS00002620A7_10090	9606	ARUK-UCL	occurs_in(UBERON:0002037),part_of(GO:0150078)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0051966	regulation of synaptic transmission, glutamatergic	ECO:0000315	IMP	PMID:28100738		9606	ARUK-UCL		P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0061890	positive regulation of astrocyte activation	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00002620A7_10090	9606	ARUK-UCL	occurs_in(UBERON:0000956)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0070555	response to interleukin-1	ECO:0000250	ISS	PMID:28100738	RNAcentral:URS00002620A7_10090	9606	ARUK-UCL	occurs_in(UBERON:0002037),happens_during(GO:0150076),occurs_in(CL:0000129)|occurs_in(UBERON:0002037),happens_during(GO:0150076),occurs_in(CL:0002603)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0150078	positive regulation of neuroinflammatory response	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00002620A7_10090	9606	ARUK-UCL	occurs_in(UBERON:0000956)	P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:0150078	positive regulation of neuroinflammatory response	ECO:0000250	ISS	PMID:28100738	RNAcentral:URS00002620A7_10090	9606	ARUK-UCL		P
RNAcentral	URS00002620A7_9606	Homo sapiens (human) hsa-miR-142-3p	involved_in	GO:1903980	positive regulation of microglial cell activation	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00002620A7_10090	9606	ARUK-UCL	occurs_in(UBERON:0000956)	P
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	acts_upstream_of	GO:0032088	negative regulation of NF-kappaB transcription factor activity	ECO:0000315	IMP	PMID:30233718		9606	ARUK-UCL		P
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	acts_upstream_of	GO:0032715	negative regulation of interleukin-6 production	ECO:0000314	IDA	PMID:30321456		9606	ARUK-UCL	occurs_in(CL:0000576)	P
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	acts_upstream_of	GO:0032720	negative regulation of tumor necrosis factor production	ECO:0000314	IDA	PMID:30321456		9606	ARUK-UCL	occurs_in(CL:0000576)	P
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	acts_upstream_of	GO:1900016	negative regulation of cytokine production involved in inflammatory response	ECO:0000314	IDA	PMID:30321456		9606	ARUK-UCL	occurs_in(CL:0000576)	P
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	acts_upstream_of_or_within	GO:0010628	positive regulation of gene expression	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	has_input(UniProtKB:Q15303)	P
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	has_input(UniProtKB:P11047),part_of(GO:0035195)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	has_input(UniProtKB:Q15303),part_of(GO:0035195)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:O14672)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:P26367)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:Q8WUI4)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:30233718		9606	ARUK-UCL	has_input(UniProtKB:O00206),part_of(GO:0035195)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	has_input(UniProtKB:O14672)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	has_input(UniProtKB:P11047)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	has_input(UniProtKB:P26367)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	has_input(UniProtKB:Q15303)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24530397		9606	ARUK-UCL	has_input(UniProtKB:Q8WUI4)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29253717		9606	ARUK-UCL	has_input(UniProtKB:O14672)|has_input(UniProtKB:P48431)	F
RNAcentral	URS000026261D_9606	Homo sapiens (human) hsa-miR-140-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30233718		9606	ARUK-UCL	has_input(UniProtKB:O00206)	F
